"","AbsoluteCS","Acceleration.forward","Acceleration.side","Acceleration.up","Rotation.roll","Rotation.pitch","Rotation.yaw","imuRotation.pitch","imuRotation.roll","imuRotation.yaw","RawPlayerLoad","SmoothedPlayerLoad"
"644",167277494251,-0.777788,0.153428,0.50384396,-70.15,-38.125,109.617004,-29.123253,66.64213,114.45999,0.017578125,0.16479601
"645",167277494252,-0.754072,0.17714399,0.46367198,-70.699,-36.600002,106.628,-30.01392,62.784515,113.42272,0.024414062,0.16392468
"646",167277494253,-0.687764,0.199408,0.447216,-71.858,-37.576,101.138,-33.2428,56.279808,111.94606,0.044433594,0.16332199
"647",167277494254,-0.624844,0.238612,0.462704,-74.298004,-36.966,96.807,-34.63623,50.122696,112.01037,0.05810547,0.162962
"648",167277494255,-0.680988,0.23716,0.52901196,-75.335,-37.027,92.171,-36.454773,44.294334,110.68384,0.037109375,0.16281468
"649",167277494256,-0.666952,0.23328799,0.553696,-75.884,-33.184002,87.779,-34.102764,38.97709,109.0069,0.029296875,0.162862
"650",167277494257,-0.65533596,0.196504,0.56144,-75.945,-28.914,81.496,-30.934494,32.423714,106.00482,0.025390625,0.16308533
"651",167277494258,-0.645656,0.170368,0.55902,-77.043,-26.23,78.934,-29.183495,28.700956,105.72981,0.024414062,0.16344999
"652",167277494259,-0.676632,0.175208,0.57596,-78.446,-23.546,75.762,-27.291801,24.390629,105.39603,0.018066406,0.16393334
"653",167277494260,-0.695024,0.216832,0.5808,-79.971,-20.008,71.065,-24.41962,18.80197,104.384315,0.024414062,0.16452067
"654",167277494261,-0.704704,0.247808,0.594836,-81.008,-17.934,65.209,-22.827993,12.564369,102.260254,0.029296875,0.16520001
"655",167277494262,-0.685828,0.306372,0.59047997,-81.679,-16.775,61,-22.176687,7.932556,100.59387,0.04296875,0.165952
"656",167277494263,-0.690668,0.311696,0.59919196,-81.13,-14.579,55.693,-20.253428,3.1256294,97.34662,0.022949219,0.16676933
"657",167277494264,-0.698896,0.337832,0.598224,-79.971,-14.762,50.142002,-20.563347,-1.5554924,93.28572,0.024414062,0.16765267
"658",167277494265,-0.737132,0.338316,0.610808,-76.25,-11.468,43.920002,-17.138187,-5.147114,86.91569,0.025878906,0.168596
"659",167277494266,-0.737132,0.28410798,0.5808,-72.468,-8.2960005,37.759,-13.6347885,-8.491957,80.5491,0.02734375,0.169596
"660",167277494267,-0.751168,0.26039198,0.566764,-65.636,-7.9300003,35.563,-13.035934,-6.8494644,73.612816,0.028808594,0.17064667
"661",167277494268,-0.78698397,0.264264,0.555632,-58.499,-8.906,32.147,-13.647932,-5.996359,65.67083,0.028320312,0.17173867
"662",167277494269,-0.82038,0.278784,0.598224,-51.606,-9.089,28.548,-13.444363,-5.3950768,57.88713,0.032714844,0.17286067
"663",167277494270,-0.84941995,0.28701198,0.615648,-45.506,-5.002,22.326,-8.754803,-7.1271496,49.66713,0.034179688,0.17400333
"664",167277494271,-0.852808,0.30104798,0.63839597,-40.260002,-1.952,14.762,-4.959672,-10.426487,41.3435,0.026367188,0.17515734
"665",167277494272,-0.864424,0.26378,0.66792,-34.953,-0.976,8.052,-3.2216344,-13.024997,33.27868,0.03173828,0.176314
"666",167277494273,-0.912824,0.20376399,0.679052,-29.707,3.111,2.501,1.5593529,-14.502018,26.185856,0.052734375,0.17746599
"667",167277494274,-0.89152795,0.17714399,0.699864,-25.01,7.9300003,-3.05,7.0470095,-16.235826,19.606766,0.037109375,0.17861201
"668",167277494275,-0.9317,0.180532,0.68921596,-21.289,13.847,-5.673,13.325866,-16.034601,15.571024,0.026367188,0.17975001
"669",167277494276,-0.96558,0.158752,0.665016,-19.215,18.544,-8.357,18.316013,-16.861473,12.773012,0.03515625,0.18087798
"670",167277494277,-0.99752396,0.148588,0.594352,-17.507,22.387001,-17.629,22.937624,-23.429901,6.5847974,0.053222656,0.181994
"671",167277494278,-0.92153597,-0.032428,0.640816,-17.141,22.57,-29.829,23.926552,-33.470642,-0.4736042,0.10546875,0.18309134
"672",167277494279,-0.95348,-0.122935995,0.610808,-18.788,25.681,-30.012001,26.80133,-34.55491,0.93272495,0.09667969,0.18416066
"673",167277494280,-0.995588,-0.120032,0.58225197,-17.446001,27.45,-34.099,28.623323,-37.359165,-2.3676653,0.053710938,0.18519533
"674",167277494281,-0.948156,-0.136972,0.56579596,-16.958,24.827,-37.576,25.90688,-40.265316,-4.842224,0.036621094,0.18619199
"675",167277494282,-0.93895996,-0.15197599,0.53966,-18.605,21.472,-39.528,22.284199,-43.026894,-4.664345,0.032714844,0.187148
"676",167277494283,-0.907016,-0.189244,0.587092,-19.947,20.191,-42.7,20.697845,-46.603065,-5.348177,0.03955078,0.188062
"677",167277494284,-0.86297196,-0.214896,0.571604,-21.045,21.167,-45.14,21.28171,-49.416084,-5.8046494,0.04345703,0.188934
"678",167277494285,-0.86345595,-0.24684,0.46464,-22.326,21.899,-47.275,21.548594,-52.09813,-5.8639927,0.06542969,0.18976468
"679",167277494286,-0.813604,-0.298628,0.45689598,-25.315,22.387001,-47.092,21.573257,-53.696068,-3.3181915,0.061523438,0.19055599
"680",167277494287,-0.805376,-0.311212,0.44140798,-30.256,22.753,-45.689,21.610155,-55.238323,1.5290508,0.03955078,0.191308
"681",167277494288,-0.79811597,-0.21586399,0.408496,-35.807,24.766,-44.103,23.485619,-56.923256,6.98143,0.048339844,0.19202133
"682",167277494289,-0.773916,-0.194568,0.344124,-39.284,24.4,-46.787,22.752298,-61.114567,8.657875,0.05859375,0.19269666
"683",167277494290,-0.757944,-0.281204,0.270556,-39.345,25.254,-51.24,22.862421,-65.16561,6.487297,0.0703125,0.19333133
"684",167277494291,-0.78456396,-0.409948,0.24103199,-38.125,23.729,-52.338,20.64346,-65.603424,5.0878773,0.09423828,0.19392866
"685",167277494292,-0.831028,-0.51304,0.26039198,-37.637,23.119,-51.24,19.523487,-64.55769,5.263773,0.09765625,0.19449668
"686",167277494293,-0.86055195,-0.56628,0.27152398,-38.369,22.265,-48.983,18.434717,-63.06495,7.0865173,0.07714844,0.19504267
"687",167277494294,-0.87846,-0.594836,0.308308,-41.724,22.509,-45.323,18.988146,-61.68824,11.650444,0.057128906,0.19557266
"688",167277494295,-0.845548,-0.614196,0.32331198,-44.225002,23.668001,-39.528,20.931162,-58.111183,16.231607,0.037597656,0.196092
"689",167277494296,-0.785532,-0.605484,0.291368,-46.116,25.803,-33.611,24.047707,-54.2296,20.075806,0.037109375,0.19659667
"690",167277494297,-0.71438396,-0.52901196,0.231352,-47.275,28.06,-28.975,27.167044,-51.10161,22.636635,0.07373047,0.19708401
"691",167277494298,-0.681472,-0.450604,0.224576,-48.434002,27.877,-28.06,27.266188,-50.894714,24.013048,0.07421875,0.19755733
"692",167277494299,-0.658724,-0.42011198,0.279268,-49.654,27.755001,-28.853,27.076664,-52.236694,24.627975,0.056640625,0.19802067
"693",167277494300,-0.659208,-0.39929998,0.320408,-51.423,26.901001,-29.646,26.26071,-53.73626,25.877874,0.045898438,0.19847865
"694",167277494301,-0.633556,-0.399784,0.34122,-53.802002,25.193,-30.805,24.638077,-55.70798,27.710596,0.03515625,0.19893801
"695",167277494302,-0.61855197,-0.40414,0.356708,-57.645,24.278,-33.062,23.726156,-59.446053,30.14465,0.025878906,0.19940333
"696",167277494303,-0.64129996,-0.391072,0.378972,-62.037003,23.79,-35.929,23.153843,-64.0161,32.7305,0.022949219,0.19987601
"697",167277494304,-0.65823996,-0.390104,0.376552,-67.161,25.437,-40.687,24.164482,-70.93332,34.606606,0.013671875,0.20035401
"698",167277494305,-0.693572,-0.397364,0.370744,-71.553,26.962,-44.957,25.005,-77.0749,36.08497,0.0234375,0.20083666
"699",167277494306,-0.73132396,-0.42156398,0.332508,-75.03,28.731,-49.471,25.737078,-83.06321,36.612286,0.03857422,0.20132066
"700",167277494307,-0.748748,-0.460284,0.28314,-77.958,31.293001,-51.606,27.79572,-86.88866,37.385033,0.049804688,0.2018
"701",167277494308,-0.729388,-0.524172,0.1936,-79.239,32.269,-49.288002,29.590395,-85.75605,38.983597,0.07861328,0.20228067
"702",167277494309,-0.763268,-0.589028,0.108899996,-78.019,30.988,-50.203,27.652773,-85.74852,38.079872,0.09472656,0.202772
"703",167277494310,-0.688248,-0.594352,0.0726,-76.86,28.548,-50.203,25.00803,-84.689255,38.014725,0.068847656,0.20327868
"704",167277494311,-0.701316,-0.570152,0.096315995,-74.603004,24.156,-49.959,20.469591,-82.40643,37.884014,0.014160156,0.20380467
"705",167277494312,-0.712932,-0.574992,0.145684,-70.943,20.923,-51.423,15.854508,-81.23747,35.554363,0.01953125,0.20435333
"706",167277494313,-0.74052,-0.60741997,0.23038399,-66.612,17.934,-51.667,11.702136,-78.77887,32.94261,0.05908203,0.20492399
"707",167277494314,-0.707124,-0.63404,0.291852,-61.671,17.263,-48.617,10.7563305,-73.90908,29.777283,0.0625,0.20551333
"708",167277494315,-0.747296,-0.68921596,0.294272,-56.608,18.239,-43.371002,12.186749,-67.60911,26.432255,0.05126953,0.20612
"709",167277494316,-0.71680397,-0.752136,0.22748,-50.63,20.374,-37.088,14.816435,-60.393913,22.069569,0.056640625,0.206742
"710",167277494317,-0.737132,-0.794244,0.176176,-43.981,19.642,-31.354,14.663483,-52.461372,18.330238,0.059570312,0.20737466
"711",167277494318,-0.70857596,-0.83489996,0.168432,-38.369,19.825,-28.365,14.255693,-47.58095,14.234196,0.049804688,0.208018
"712",167277494319,-0.650496,-0.82618797,0.190212,-34.892002,18.056,-22.814001,14.290434,-40.950634,13.51955,0.0390625,0.208674
"713",167277494320,-0.63597596,-0.81215197,0.209088,-32.208,17.69,-18.117,15.371586,-35.850735,12.528244,0.026367188,0.20934534
"714",167277494321,-0.727452,-0.80392396,0.241516,-30.439001,18.605,-17.873001,15.482309,-35.244377,10.500244,0.04248047,0.21002866
"715",167277494322,-0.715352,-0.883784,0.219736,-30.561,22.692,-18.300001,18.281443,-37.196465,8.124264,0.041015625,0.21071534
"716",167277494323,-0.645656,-0.915728,0.209088,-33.062,24.644001,-11.895,23.958927,-34.069847,10.350314,0.047851562,0.21139534
"717",167277494324,-0.624844,-0.96122396,0.107931994,-33.001,28.609001,-5.856,30.132448,-30.807194,9.207925,0.07373047,0.21205999
"718",167277494325,-0.683892,-0.971388,0.075987995,-27.938,26.779001,2.501,31.537186,-21.194115,7.7535553,0.052734375,0.212702
"719",167277494326,-0.751652,-0.84022397,0.122452,-19.764,25.681,1.6470001,27.170044,-17.672775,1.5178103,0.072753906,0.21332265
"720",167277494327,-0.764236,-0.71728796,0.171336,-13.237,23.973,-0.61,22.143414,-15.79362,-3.2443738,0.099609375,0.21392134
"721",167277494328,-0.74052,-0.70615596,0.186824,-7.991,23.485,-3.2940001,18.205786,-15.327387,-7.7377257,0.053222656,0.214496
"722",167277494329,-0.726484,-0.765688,0.204248,-4.331,22.814001,-2.867,16.478874,-13.065973,-10.255878,0.021484375,0.21504334
"723",167277494330,-0.731808,-0.819896,0.20376399,-1.525,22.082,0.61,16.79972,-8.754968,-11.464401,0.033691406,0.21556
"724",167277494331,-0.70034796,-0.82667196,0.18633999,0.366,21.594,4.697,18.025642,-4.4867873,-11.976713,0.024902344,0.216038
"725",167277494332,-0.673244,-0.810216,0.18343599,0.305,20.862,9.333,20.18251,-0.61431706,-10.710271,0.022460938,0.21646668
"726",167277494333,-0.637428,-0.77198,0.190212,-1.281,20.679,12.81,22.673353,1.4037342,-8.792429,0.03466797,0.216834
"727",167277494334,-0.622424,-0.75649196,0.17908,-3.05,21.777,15.372,25.624199,2.109342,-7.667449,0.027832031,0.21713133
"728",167277494335,-0.63258797,-0.743424,0.15197599,-3.538,23.973,18.117,28.958145,3.1328373,-8.188955,0.022460938,0.21735266
"729",167277494336,-0.654852,-0.75068396,0.12584,-2.7450001,27.084,21.045,32.530342,4.5423346,-10.252509,0.0234375,0.2175
"730",167277494337,-0.686796,-0.760364,0.094863996,-1.6470001,28.731,26.413,36.380875,8.604788,-11.323392,0.033691406,0.21757267
"731",167277494338,-0.684376,-0.746812,0.060016,-0.793,29.158,33.123,40.249256,14.144245,-11.3088,0.032226562,0.217562
"732",167277494339,-0.690184,-0.720676,0.045495998,-0.305,28.304,39.162,42.943863,19.55286,-10.41067,0.027832031,0.21745667
"733",167277494340,-0.72019196,-0.650496,0.042108,-0.488,26.413,42.334,43.45474,22.89616,-8.803642,0.049804688,0.21725135
"734",167277494341,-0.741488,-0.58515596,0.052272,-0.183,24.949,40.443,41.089725,22.291794,-8.534221,0.05859375,0.21693867
"735",167277494342,-0.715352,-0.52078396,0.058564,0.061,25.742,34.648,38.132435,17.54905,-10.054174,0.060058594,0.21650867
"736",167277494343,-0.676148,-0.478192,0.102124,0.976,26.84,25.742,33.41926,10.362804,-12.639393,0.060058594,0.215952
"737",167277494344,-0.731808,-0.48738798,0.11374,1.83,29.768,17.141,30.278297,2.5643902,-16.122826,0.03125,0.21526065
"738",167277494345,-0.77875596,-0.577896,0.059047997,2.7450001,30.5,13.237,28.201979,-0.5782299,-17.813406,0.0546875,0.21443
"739",167277494346,-0.81795996,-0.64420396,0.036784,1.83,28.609001,13.786,27.50147,0.22313088,-15.984284,0.06738281,0.21346332
"740",167277494347,-0.82618797,-0.75746,0.037267998,0.85400003,25.132,16.226,26.750952,3.2029126,-13.029108,0.087890625,0.21236467
"741",167277494348,-0.84651595,-0.886204,0.051303998,0.061,18.239,27.45,28.464329,14.904053,-7.336131,0.10986328,0.21113333
"742",167277494349,-0.866844,-1.00672,0.015004,-1.7080001,13.908,41.175,33.826252,27.25817,-2.1231785,0.1171875,0.20976534
"743",167277494350,-0.810216,-1.015916,-0.028072,-4.8190002,11.834001,58.56,43.345726,41.276196,3.1566486,0.068359375,0.20825933
"744",167277494351,-0.758428,-0.81263596,-0.000968,-8.54,8.906,71.675,49.790123,52.249905,8.969078,0.087402344,0.20661533
"745",167277494352,-0.82038,-0.563376,0.054208,-12.566,6.344,78.629,52.664925,58.325706,14.324364,0.171875,0.20483601
"746",167277494353,-0.842644,-0.3509,0.114223994,-17.812,5.2460003,77.836,52.53848,57.18708,19.302258,0.1977539,0.20292932
"747",167277494354,-0.827156,-0.180532,0.165528,-21.960001,3.843,72.285,49.07991,52.662018,23.238014,0.18701172,0.20090267
"748",167277494355,-0.845064,-0.093412,0.180532,-25.559,7.564,62.464,47.276672,42.573776,23.761707,0.13427734,0.19876333
"749",167277494356,-0.84458,-0.186824,0.112771995,-26.596,13.542,55.144,47.963577,34.396294,21.165632,0.023925781,0.19651867
"750",167277494357,-0.867328,-0.316052,0.081796,-26.23,15.738,50.63,46.878483,30.377983,19.45972,0.068359375,0.194176
"751",167277494358,-0.85474396,-0.40897998,0.064371996,-23.302,16.897,45.994,44.140747,27.206785,15.978889,0.08105469,0.19174734
"752",167277494359,-0.877976,-0.49126,0.057595998,-19.703001,16.47,41.724,40.199665,24.976238,12.670259,0.08203125,0.18924534
"753",167277494360,-0.903628,-0.538692,0.065824,-16.287,16.043,41.358,38.205933,26.026474,9.800892,0.06542969,0.18667866
"754",167277494361,-0.898304,-0.547404,0.098735996,-13.603,16.104,41.175,36.988014,26.78108,7.3770905,0.037597656,0.18406
"755",167277494362,-0.87168396,-0.518848,0.082279995,-11.285,16.836,38.064,35.138046,24.541056,4.767063,0.0107421875,0.18140867
"756",167277494363,-0.86345595,-0.48496798,0.083248,-10.004,15.860001,36.356,32.953884,23.909523,3.9691734,0.019042969,0.178752
"757",167277494364,-0.850388,-0.44818398,0.112288,-9.699,17.69,33.306,32.8389,20.748423,2.7213955,0.033203125,0.17611733
"758",167277494365,-0.852808,-0.443344,0.08712,-9.943,19.947,32.879,34.47546,19.634567,1.9238052,0.016113281,0.17353067
"759",167277494366,-0.856196,-0.412852,0.073084,-11.163,20.130001,34.709,35.764008,21.123056,3.0490131,0.024902344,0.17101866
"760",167277494367,-0.85474396,-0.39203998,0.065824,-12.505,21.106,36.051,37.50106,21.90484,3.9192715,0.0234375,0.168618
"761",167277494368,-0.862488,-0.362032,0.043075997,-13.237,23.424,35.563,39.329887,20.712051,3.5776558,0.030273438,0.166372
"762",167277494369,-0.86539197,-0.34460798,0.022747999,-13.542,24.522,32.086,38.762764,17.351984,3.2531166,0.027832031,0.16432199
"763",167277494370,-0.87410396,-0.338316,-0.017424,-12.871,24.705,28.365,37.03006,14.264702,2.4220734,0.032714844,0.162516
"764",167277494371,-0.869264,-0.38478,-0.027104,-10.675,23.119,24.705,33.344498,12.085328,0.9329195,0.025878906,0.160986
"765",167277494372,-0.87604,-0.419628,-0.033396,-7.747,22.387001,22.082,30.563065,10.597342,-1.5505304,0.029296875,0.15978134
"766",167277494373,-0.889108,-0.45689598,-0.030976,-4.758,21.716,19.825,27.976652,9.36525,-4.105257,0.033203125,0.15895534
"767",167277494374,-0.892496,-0.47480398,-0.043075997,-1.952,22.448,20.008,27.62384,9.782279,-7.019531,0.026367188,0.15857333
"768",167277494375,-0.873136,-0.45834798,-0.041624,0.061,22.387001,20.984001,27.210846,11.059367,-8.875262,0.0078125,0.15869933
"769",167277494376,-0.86636,-0.42591998,-0.0363,1.769,23.119,20.679,27.059792,10.808149,-10.779137,0.016601562,0.159394
"770",167277494377,-0.86877996,-0.400268,-0.032428,3.2940001,23.851,19.398,26.591427,9.626568,-12.499138,0.020507812,0.160722
"771",167277494378,-0.87410396,-0.409948,-0.043075997,4.88,24.461,17.69,25.837755,8.08452,-14.217676,0.005859375,0.16271535
"772",167277494379,-0.8833,-0.42301598,-0.047916,6.527,23.851,17.629,24.687042,8.484983,-15.518005,0.0078125,0.16540533
"773",167277494380,-0.88281596,-0.44044,-0.064856,8.967,23.119,17.812,23.2371,9.245047,-17.513676,0.015136719,0.16884866
"774",167277494381,-0.89056,-0.448668,-0.05808,12.017,21.960001,17.69,21.085741,9.948822,-19.89972,0.0107421875,0.17308867
"775",167277494382,-0.878944,-0.447216,-0.062436,14.884,21.167,15.799,18.619099,8.838264,-22.235071,0.0053710938,0.17815867
"776",167277494383,-0.886204,-0.43802,-0.066792,17.324,19.703001,13.481,15.5773325,7.508816,-23.896257,0.0043945312,0.18409334
"777",167277494384,-0.889108,-0.46464,-0.070663996,20.313,19.398,11.834001,13.568359,6.432991,-26.522827,0.0126953125,0.19090733
"778",167277494385,-0.875556,-0.471416,-0.077924,22.082,19.093,12.078,12.730735,6.9325337,-28.069628,0.012207031,0.19863667
"779",167277494386,-0.869748,-0.495616,-0.077924,23.79,18.483,11.651,11.383862,6.9171658,-29.42604,0.018066406,0.20729534
"780",167277494387,-0.86636,-0.529496,-0.0968,25.437,17.568,11.163,9.759584,6.947671,-30.60667,0.027832031,0.21690333
"781",167277494388,-0.86345595,-0.54885596,-0.091476,27.267,16.409,11.102,8.028633,7.4990187,-31.863846,0.021972656,0.227486
"782",167277494389,-0.86829597,-0.561924,-0.0968,29.646,16.104,11.407001,6.9438043,8.145311,-33.967354,0.017089844,0.23904867
"783",167277494390,-0.869264,-0.57692796,-0.098735996,32.33,15.860001,12.383,6.052508,9.432054,-36.393833,0.016113281,0.25160733
"784",167277494391,-0.858616,-0.580316,-0.101156,34.831,15.799,13.481,5.434348,10.741238,-38.725166,0.010253906,0.265164
"785",167277494392,-0.88233197,-0.588544,-0.117612,37.942,17.141,15.067,5.952155,12.027392,-42.19405,0.015625,0.27971533
"786",167277494393,-0.89152795,-0.57596,-0.143748,40.87,18.117,15.494,5.762629,12.341682,-45.311386,0.020019531,0.29524866
"787",167277494394,-0.90024,-0.56144,-0.153912,43.798,18.056,15.0060005,4.3462205,12.203219,-47.97558,0.018554688,0.311746
"788",167277494395,-0.915244,-0.543532,-0.15972,46.299,17.69,16.104,3.4799156,13.575159,-50.1944,0.01953125,0.32918933
"789",167277494396,-0.912824,-0.55127597,-0.177628,48.617,16.897,15.494,1.625978,13.526632,-51.995888,0.014160156,0.34756333
"790",167277494397,-0.91379195,-0.56289196,-0.17908,50.996002,15.494,15.677,-0.44891357,14.467924,-53.636765,0.008300781,0.36684468
"791",167277494398,-0.91911596,-0.59096396,-0.175208,53.314,14.213,16.043,-2.3214993,15.552147,-55.26764,0.017089844,0.386996
"792",167277494399,-0.90556395,-0.601128,-0.17714399,55.815002,13.298,17.263,-3.6254635,17.321104,-57.24507,0.013671875,0.40798
"793",167277494400,-0.90798396,-0.592416,-0.187792,58.438,12.2,18.056,-5.2891526,18.793774,-59.234093,0.0063476562,0.42975265
"794",167277494401,-0.92782795,-0.611776,-0.204732,60.634,10.553,17.202,-7.908607,18.940865,-60.51822,0.018066406,0.45228535
"795",167277494402,-0.937024,-0.595804,-0.211992,63.074,9.943,16.104,-9.857736,18.499857,-62.426857,0.013183594,0.47553334
"796",167277494403,-0.94428396,-0.594352,-0.207152,65.88,8.54,15.799,-12.277519,19.175411,-64.37609,0.0078125,0.49943933
"797",167277494404,-0.932184,-0.586608,-0.177628,68.503,7.32,14.335,-14.933353,18.775051,-66.15307,0.0146484375,0.52393
"798",167277494405,-0.996072,-0.57596,-0.148104,72.102,6.344,13.176001,-17.588615,18.72448,-68.939,0.040039062,0.54892665
"799",167277494406,-0.979616,-0.580316,-0.139876,75.213,5.124,10.675,-20.82758,17.574446,-71.09541,0.015625,0.57434
"800",167277494407,-1.014464,-0.569668,-0.132132,76.921,3.66,8.845,-23.419998,16.982857,-71.913536,0.024414062,0.60007536
